time,oslo,stavanger,trondheim,tromsø,bergen
2023-04-15 10:00:00,1.35389,1.35389,0.6266,0.38648,1.35389
2023-04-15 11:00:00,1.30454,1.30454,0.59051,0.38089,1.30454
2023-04-15 12:00:00,1.22381,1.22381,0.57839,0.36503,1.22381
2023-04-15 13:00:00,1.1689,1.1689,0.57069,0.36389,1.1689
2023-04-15 14:00:00,1.16918,1.16918,0.57154,0.36275,1.16918
2023-04-15 15:00:00,1.17346,1.17346,0.58024,0.36743,1.17346
2023-04-15 16:00:00,1.29526,1.29526,0.58738,0.37724,1.29526
2023-04-15 17:00:00,1.36573,1.36573,0.65313,0.39128,1.36573
2023-04-15 18:00:00,1.46858,1.46858,0.73856,0.39401,1.46858
2023-04-15 19:00:00,1.49039,1.49039,0.77779,0.3939,1.49039
2023-04-15 20:00:00,1.49653,1.49653,0.74613,0.39481,1.49653
2023-04-15 21:00:00,1.49581,1.49581,0.71331,0.39584,1.49581
2023-04-15 22:00:00,1.48996,1.48996,0.66881,0.39687,1.48996
2023-04-15 23:00:00,1.48825,1.48825,0.62275,0.39687,1.48825
2023-04-16 00:00:00,1.47238,1.47238,0.78724,0.3956,1.47238
2023-04-16 01:00:00,1.43288,1.43288,0.79136,0.39754,1.43288
2023-04-16 02:00:00,1.41876,1.41876,0.8417,0.39822,1.41876
2023-04-16 03:00:00,1.3968,1.3968,0.89146,0.39834,1.3968
2023-04-16 04:00:00,1.41805,1.41805,0.93296,0.39913,1.41805
2023-04-16 05:00:00,1.43003,1.43003,0.93951,0.39936,1.43003
2023-04-16 06:00:00,1.43003,1.43003,0.95021,0.40016,1.43003
2023-04-16 07:00:00,1.4343,1.4343,0.96148,0.40073,1.4343
2023-04-16 08:00:00,1.48805,1.48805,0.99813,0.40313,1.48805
2023-04-16 09:00:00,1.49476,1.49476,1.00953,0.41214,1.49476
2023-04-16 10:00:00,1.49989,1.49989,1.00325,0.40917,1.49989
2023-04-16 11:00:00,1.48364,1.48364,0.97973,0.40096,1.48364
2023-04-16 12:00:00,1.44086,1.44086,0.9341,0.40016,1.44086
2023-04-16 13:00:00,1.3593,1.3593,0.89845,0.39936,1.3593
2023-04-16 14:00:00,1.32023,1.32023,0.87564,0.39834,1.32023
2023-04-16 15:00:00,1.3188,1.3188,0.89418,0.39936,1.3188
2023-04-16 16:00:00,1.36943,1.36943,0.97503,0.39913,1.36943
2023-04-16 17:00:00,1.43544,1.43544,1.09423,0.39959,1.43544
2023-04-16 18:00:00,1.46909,1.46909,1.12788,0.40005,1.46909
2023-04-16 19:00:00,1.4785,1.4785,1.09623,0.40005,1.4785
2023-04-16 20:00:00,1.49561,1.49561,1.07726,0.40016,1.49561
2023-04-16 21:00:00,1.49875,1.49875,1.05873,0.40005,1.49875
2023-04-16 22:00:00,1.47623,1.47623,1.0178,0.40028,1.47623
2023-04-16 23:00:00,1.46539,1.46539,0.95734,0.39856,1.46539
2023-04-17 00:00:00,1.4892,1.4892,1.04218,0.40404,1.4892
2023-04-17 01:00:00,1.47066,1.47066,1.02778,0.39856,1.47066
2023-04-17 02:00:00,1.45084,1.45084,0.99798,0.39754,1.45084
2023-04-17 03:00:00,1.43758,1.43758,0.98386,0.39685,1.43758
2023-04-17 04:00:00,1.4497,1.4497,0.97788,0.39685,1.4497
2023-04-17 05:00:00,1.50218,1.50218,1.03719,0.39834,1.50218
2023-04-17 06:00:00,1.68383,1.68383,1.00126,0.42286,1.68383
2023-04-17 07:00:00,2.4608,2.4608,0.98729,0.49929,2.4608
2023-04-17 08:00:00,2.2492,2.2492,1.39153,0.49906,2.2492
2023-04-17 09:00:00,1.97856,1.97856,1.97856,0.45024,1.97856
2023-04-17 10:00:00,1.83455,1.83455,1.83455,0.43016,1.83455
2023-04-17 11:00:00,1.59073,1.59073,1.51115,0.4102,1.59073
2023-04-17 12:00:00,1.46753,1.46753,1.46753,0.40176,1.46753
2023-04-17 13:00:00,1.42304,1.42304,1.42304,0.39868,1.42304
2023-04-17 14:00:00,1.35445,1.35445,1.35203,0.39765,1.35445
2023-04-17 15:00:00,1.32251,1.32251,1.32251,0.39708,1.32251
2023-04-17 16:00:00,1.3419,1.3419,1.3419,0.39617,1.3419
2023-04-17 17:00:00,1.40535,1.40535,1.40535,0.39491,1.40535
2023-04-17 18:00:00,1.46581,1.46581,1.46581,0.39617,1.46581
2023-04-17 19:00:00,1.46724,1.46724,1.46724,0.40221,1.46724
2023-04-17 20:00:00,1.46568,1.46568,1.28301,0.41317,1.46568
2023-04-17 21:00:00,1.46268,1.46268,1.17023,0.41978,1.46268
2023-04-17 22:00:00,1.45698,1.45698,0.99813,0.41351,1.45698
2023-04-17 23:00:00,1.44728,1.44728,0.83543,0.40872,1.44728
2023-04-18 00:00:00,1.45395,1.45395,0.89811,0.46645,1.45395
2023-04-18 01:00:00,1.4095,1.4095,0.9058,0.45357,1.4095
2023-04-18 02:00:00,1.39583,1.39583,0.92803,0.44924,1.39583
2023-04-18 03:00:00,1.39853,1.39853,0.99656,0.44844,1.39853
2023-04-18 04:00:00,1.38826,1.38826,1.09631,0.4514,1.38826
2023-04-18 05:00:00,1.41006,1.41006,1.21173,0.4709,1.41006
2023-04-18 06:00:00,1.49699,1.49699,1.49699,0.51855,1.49699
2023-04-18 07:00:00,1.93471,1.93471,1.93471,0.56186,1.93471
2023-04-18 08:00:00,2.13848,2.13848,2.13848,0.53074,2.13848
2023-04-18 09:00:00,1.71955,1.71955,1.71955,0.52014,1.71955
2023-04-18 10:00:00,1.4665,1.4665,1.4665,0.50008,1.4665
2023-04-18 11:00:00,1.41905,1.41905,1.28966,0.49962,1.41905
2023-04-18 12:00:00,1.32186,1.32186,1.19748,0.40421,1.32186
2023-04-18 13:00:00,1.23268,1.23268,1.08961,0.41413,1.23268
2023-04-18 14:00:00,1.1694,1.1694,0.99629,0.39863,1.1694
2023-04-18 15:00:00,1.14163,1.14163,0.94713,0.39555,1.14163
2023-04-18 16:00:00,1.16214,1.16214,0.97278,0.39407,1.16214
2023-04-18 17:00:00,1.30335,1.30335,1.12794,0.39099,1.30335
2023-04-18 18:00:00,1.39111,1.39111,1.20988,0.39099,1.39111
2023-04-18 19:00:00,1.4236,1.4236,1.20046,0.39167,1.4236
2023-04-18 20:00:00,1.4454,1.4454,1.30876,0.3935,1.4454
2023-04-18 21:00:00,1.44341,1.44341,1.20616,0.39361,1.44341
2023-04-18 22:00:00,1.43159,1.43159,0.99273,0.39372,1.43159
2023-04-18 23:00:00,1.36419,1.36419,0.80678,0.39122,1.36419
2023-04-19 00:00:00,1.41955,1.41955,0.86809,0.39065,1.41955
2023-04-19 01:00:00,1.35911,1.35911,0.85993,0.39329,1.35911
2023-04-19 02:00:00,1.38646,1.38646,0.84416,0.39409,1.38646
2023-04-19 03:00:00,1.37874,1.37874,0.82455,0.39397,1.37874
2023-04-19 04:00:00,1.40609,1.40609,0.83886,0.39523,1.40609
2023-04-19 05:00:00,1.4721,1.4721,0.87353,0.39718,1.4721
2023-04-19 06:00:00,1.53726,1.53726,1.13615,0.40932,1.53726
2023-04-19 07:00:00,1.6027,1.6027,1.43645,0.42055,1.6027
2023-04-19 08:00:00,1.81621,1.81621,1.17281,0.42238,1.81621
2023-04-19 09:00:00,1.47711,1.47711,1.07243,0.42204,1.47711
2023-04-19 10:00:00,1.31845,1.31845,0.94069,0.41963,1.31845
2023-04-19 11:00:00,1.14503,1.14503,0.81495,0.41963,1.2606
2023-04-19 12:00:00,1.08174,1.08174,0.63481,0.40509,1.2656
2023-04-19 13:00:00,1.07085,1.07085,0.63166,0.38951,1.23181
2023-04-19 14:00:00,1.06069,1.06069,0.57266,0.38882,1.2288
2023-04-19 15:00:00,1.07473,1.07473,0.56593,0.37954,1.21334
2023-04-19 16:00:00,1.11568,1.11568,0.56479,0.41127,1.20589
2023-04-19 17:00:00,1.15591,1.15591,0.80521,0.40955,1.15591
2023-04-19 18:00:00,1.31773,1.31773,0.87353,0.40955,1.31773
2023-04-19 19:00:00,1.48456,1.48456,0.87353,0.41162,1.48456
2023-04-19 20:00:00,1.52609,1.52609,0.85835,0.41242,1.52609
2023-04-19 21:00:00,1.52609,1.52609,0.72933,0.41196,1.52609
2023-04-19 22:00:00,1.50231,1.50231,0.62421,0.41116,1.50231
2023-04-19 23:00:00,1.41053,1.41053,0.57266,0.40222,1.41053
2023-04-20 00:00:00,1.3996,1.3996,0.57024,0.38282,1.3996
2023-04-20 01:00:00,1.32319,1.32319,0.54611,0.38363,1.32319
2023-04-20 02:00:00,1.35425,1.35425,0.53831,0.38686,1.35425
2023-04-20 03:00:00,1.32926,1.32926,0.55001,0.39033,1.32926
2023-04-20 04:00:00,1.36016,1.36016,0.57645,0.39403,1.36016
2023-04-20 05:00:00,1.41144,1.41144,0.60505,0.40154,1.41144
2023-04-20 06:00:00,1.47644,1.47644,0.81174,0.41598,1.47644
2023-04-20 07:00:00,1.52136,1.52136,0.93625,0.44995,1.52136
2023-04-20 08:00:00,1.50821,1.50821,1.01221,0.50126,1.50821
2023-04-20 09:00:00,1.40639,1.40639,1.00991,0.50045,1.40639
2023-04-20 10:00:00,1.35815,1.35815,1.00066,0.45064,1.35815
2023-04-20 11:00:00,1.35179,1.35179,0.8503,0.42037,1.35179
2023-04-20 12:00:00,1.31886,1.31886,0.80625,0.40905,1.31886
2023-04-20 13:00:00,1.25415,1.25415,0.74024,0.40431,1.25415
2023-04-20 14:00:00,1.24159,1.24159,0.69403,0.38975,1.24159
2023-04-20 15:00:00,1.21328,1.21328,0.69445,0.379,1.21328
2023-04-20 16:00:00,1.28881,1.28881,0.72234,0.37889,1.28881
2023-04-20 17:00:00,1.39989,1.39989,0.85131,0.38166,1.39989
2023-04-20 18:00:00,1.42011,1.42011,0.88945,0.38478,1.42011
2023-04-20 19:00:00,1.45868,1.45868,0.86518,0.38917,1.45868
2023-04-20 20:00:00,1.51876,1.51876,0.81218,0.39275,1.51876
2023-04-20 21:00:00,1.51356,1.51356,0.68015,0.39726,1.51356
2023-04-20 22:00:00,1.48193,1.48193,0.58873,0.40281,1.48193
2023-04-20 23:00:00,1.44741,1.44741,0.5776,0.37669,1.44741
2023-04-21 00:00:00,1.38953,1.38953,0.56713,0.38895,1.38953
2023-04-21 01:00:00,1.33266,1.33266,0.56524,0.38907,1.33266
2023-04-21 02:00:00,1.32005,1.32005,0.59526,0.38895,1.32005
2023-04-21 03:00:00,1.34863,1.34863,0.64313,0.38918,1.34863
2023-04-21 04:00:00,1.32745,1.32745,0.73523,0.38988,1.32745
2023-04-21 05:00:00,1.38125,1.38125,0.79194,0.39081,1.38125
2023-04-21 06:00:00,1.54733,1.54733,0.9496,0.39893,1.54733
2023-04-21 07:00:00,1.63639,1.63639,1.04534,0.41912,1.63639
2023-04-21 08:00:00,1.71123,1.71123,1.23751,0.42086,1.71123
2023-04-21 09:00:00,1.50411,1.50411,1.50411,0.42991,1.50411
2023-04-21 10:00:00,1.33325,1.33325,1.27406,0.4327,1.33325
2023-04-21 11:00:00,1.17298,1.17298,1.01053,0.41912,1.17298
2023-04-21 12:00:00,1.06695,1.06695,0.60411,0.41657,1.0681
2023-04-21 13:00:00,1.01894,1.01894,0.59091,0.38907,1.01894
2023-04-21 14:00:00,0.99921,0.99921,0.58119,0.39429,0.99921
2023-04-21 15:00:00,1.0111,1.0111,0.59004,0.40044,1.0111
2023-04-21 16:00:00,1.18501,1.18501,0.78106,0.43014,1.18501
2023-04-21 17:00:00,1.32063,1.32063,0.97194,0.43142,1.32063
2023-04-21 18:00:00,1.40998,1.40998,0.89188,0.43374,1.40998
2023-04-21 19:00:00,1.47989,1.47989,0.86679,0.43652,1.47989
2023-04-21 20:00:00,1.49961,1.49961,0.81196,0.43003,1.49961
2023-04-21 21:00:00,1.50295,1.50295,0.74103,0.41912,1.50295
2023-04-21 22:00:00,1.48743,1.48743,0.61064,0.40705,1.48743
2023-04-21 23:00:00,1.39518,1.39518,0.58264,0.39939,1.39518
2023-04-22 00:00:00,1.40339,1.40339,0.61494,0.3117,1.40339
2023-04-22 01:00:00,1.34881,1.34881,0.56766,0.3089,1.34881
2023-04-22 02:00:00,1.30504,1.30504,0.56664,0.30727,1.30504
2023-04-22 03:00:00,1.31978,1.31978,0.56533,0.32034,1.31978
2023-04-22 04:00:00,1.29089,1.29089,0.56591,0.36494,1.29089
2023-04-22 05:00:00,1.35728,1.35728,0.56941,0.40988,1.35728
2023-04-22 06:00:00,1.41156,1.41156,0.58343,0.41397,1.41156
2023-04-22 07:00:00,1.45053,1.45053,0.64063,0.41642,1.45053
2023-04-22 08:00:00,1.40135,1.40135,0.73591,0.42004,1.40135
2023-04-22 09:00:00,1.26315,1.26315,0.64996,0.42004,1.26315
2023-04-22 10:00:00,1.12219,1.12219,0.62399,0.42004,1.12219
2023-04-22 11:00:00,0.72833,0.72833,0.54753,0.42004,0.86244
2023-04-22 12:00:00,0.53789,0.53789,0.38234,0.30587,0.86565
2023-04-22 13:00:00,0.65551,0.65551,0.26049,0.20839,0.8636
2023-04-22 14:00:00,0.83034,0.83034,0.25056,0.20045,0.862
2023-04-22 15:00:00,0.87528,0.87528,0.42655,0.34124,0.87528
2023-04-22 16:00:00,1.09578,1.09578,0.55934,0.41234,1.09578
2023-04-22 17:00:00,1.26826,1.26826,0.6345,0.41607,1.26826
2023-04-22 18:00:00,1.40091,1.40091,0.65289,0.41946,1.40091
2023-04-22 19:00:00,1.50335,1.50335,0.63741,0.42004,1.50335
2023-04-22 20:00:00,1.51955,1.51955,0.7419,0.42786,1.51955
2023-04-22 21:00:00,1.48205,1.48205,0.68353,0.4414,1.48205
2023-04-22 22:00:00,1.44003,1.44003,0.62968,0.44619,1.44003
2023-04-22 23:00:00,1.4247,1.4247,0.55044,0.44035,1.4247
2023-04-23 00:00:00,1.48639,1.48639,0.54221,0.43074,1.48639
2023-04-23 01:00:00,1.37853,1.37853,0.53113,0.4249,1.37853
2023-04-23 02:00:00,1.3432,1.3432,0.54748,0.42852,1.3432
2023-04-23 03:00:00,1.2695,1.2695,0.55535,0.43225,1.2695
2023-04-23 04:00:00,1.26439,1.26439,0.57535,0.43389,1.26439
2023-04-23 05:00:00,1.28015,1.28015,0.58016,0.4221,1.28015
2023-04-23 06:00:00,1.27374,1.27374,0.59169,0.43424,1.27374
2023-04-23 07:00:00,1.32905,1.32905,0.59169,0.47335,1.32905
2023-04-23 08:00:00,1.32409,1.32409,0.59068,0.47254,1.32409
2023-04-23 09:00:00,1.31358,1.31358,0.60644,0.48515,1.31358
2023-04-23 10:00:00,1.19244,1.19244,0.60148,0.48118,1.19244
2023-04-23 11:00:00,0.72904,0.72904,0.60673,0.48538,0.72904
2023-04-23 12:00:00,0.53491,0.53491,0.52529,0.42023,0.53491
2023-04-23 13:00:00,0.49711,0.49711,0.36765,0.29412,0.49711
2023-04-23 14:00:00,0.49201,0.49201,0.36664,0.29331,0.49201
2023-04-23 15:00:00,0.72845,0.72845,0.50485,0.40388,0.72845
2023-04-23 16:00:00,1.2044,1.2044,0.59621,0.47697,1.2044
2023-04-23 17:00:00,1.3613,1.3613,0.59885,0.47908,1.3613
2023-04-23 18:00:00,1.48055,1.48055,0.59651,0.47721,1.48055
2023-04-23 19:00:00,1.60125,1.60125,0.61198,0.48958,1.60125
2023-04-23 20:00:00,1.60461,1.60461,0.60498,0.48398,1.60461
2023-04-23 21:00:00,1.60446,1.60446,0.59695,0.47756,1.60446
2023-04-23 22:00:00,1.60418,1.60418,0.56908,0.45526,1.60418
2023-04-23 23:00:00,1.55003,1.55003,0.51099,0.40879,1.55003
2023-04-24 00:00:00,1.39575,1.39575,0.56615,0.45292,1.39575
2023-04-24 01:00:00,1.21988,1.21988,0.53959,0.43167,1.21988
2023-04-24 02:00:00,1.19813,1.19813,0.53448,0.42758,1.19813
2023-04-24 03:00:00,1.12019,1.12019,0.54426,0.43541,1.12019
2023-04-24 04:00:00,1.09699,1.09699,0.59024,0.47219,1.09699
2023-04-24 05:00:00,1.26338,1.26338,0.72874,0.58299,1.26338
2023-04-24 06:00:00,1.58155,1.58155,0.87704,0.70163,1.58155
2023-04-24 07:00:00,1.75815,1.75815,1.02356,0.81885,1.75815
2023-04-24 08:00:00,1.90731,1.90731,1.13639,0.90911,1.90731
2023-04-24 09:00:00,1.73349,1.73349,1.14719,0.91775,1.73349
2023-04-24 10:00:00,1.60315,1.60315,1.15814,0.92651,1.60315
2023-04-24 11:00:00,1.56316,1.56316,1.2174,0.43027,1.56316
2023-04-24 12:00:00,1.44464,1.44464,1.17113,0.42478,1.44464
2023-04-24 13:00:00,1.3886,1.3886,1.15493,0.42175,1.3886
2023-04-24 14:00:00,1.31036,1.31036,1.14456,0.42175,1.31036
2023-04-24 15:00:00,1.27884,1.27884,1.12968,0.42268,1.27884
2023-04-24 16:00:00,1.29373,1.29373,1.17755,0.42175,1.29373
2023-04-24 17:00:00,1.44494,1.44494,1.27709,0.41287,1.44494
2023-04-24 18:00:00,1.59556,1.59556,1.30439,0.41089,1.59556
2023-04-24 19:00:00,1.60403,1.60403,1.2317,0.40867,1.60403
2023-04-24 20:00:00,1.60256,1.60256,1.11304,0.41322,1.60256
2023-04-24 21:00:00,1.59701,1.59701,1.02065,0.42969,1.59701
2023-04-24 22:00:00,1.56258,1.56258,0.88798,0.42537,1.56258
2023-04-24 23:00:00,1.42844,1.42844,0.66978,0.42175,1.42844
2023-04-25 00:00:00,1.36308,1.36308,0.85261,0.44622,1.36308
2023-04-25 01:00:00,1.34415,1.34415,0.73191,0.42829,1.34415
2023-04-25 02:00:00,1.32376,1.32376,0.67135,0.42083,1.32376
2023-04-25 03:00:00,1.29829,1.29829,0.67979,0.42037,1.29829
2023-04-25 04:00:00,1.29538,1.29538,0.70193,0.41874,1.29538
2023-04-25 05:00:00,1.3641,1.3641,0.73235,0.41769,1.3641
2023-04-25 06:00:00,1.46325,1.46325,0.85174,0.42037,1.46325
2023-04-25 07:00:00,1.48393,1.48393,1.04436,0.41932,1.48393
2023-04-25 08:00:00,1.48436,1.48436,1.06009,0.42037,1.48436
2023-04-25 09:00:00,1.45583,1.45583,0.85233,0.41967,1.45583
2023-04-25 10:00:00,1.35769,1.35769,0.85233,0.41582,1.35769
2023-04-25 11:00:00,1.26305,1.26305,0.85189,0.41361,1.26305
2023-04-25 12:00:00,1.18035,1.18035,0.85233,0.40651,1.18035
2023-04-25 13:00:00,1.09853,1.09853,0.8529,0.33429,1.09853
2023-04-25 14:00:00,0.9688,0.9688,0.85509,0.33394,0.96909
2023-04-25 15:00:00,0.98321,0.98321,0.85524,0.33464,0.98321
2023-04-25 16:00:00,1.15968,1.15968,0.87314,0.33511,1.15968
2023-04-25 17:00:00,1.21938,1.21938,0.92774,0.37902,1.21938
2023-04-25 18:00:00,1.29726,1.29726,0.934,0.41513,1.29726
2023-04-25 19:00:00,1.36323,1.36323,0.94449,0.41571,1.36323
2023-04-25 20:00:00,1.44781,1.44781,0.94725,0.40907,1.44781
2023-04-25 21:00:00,1.45116,1.45116,0.97463,0.3909,1.45116
2023-04-25 22:00:00,1.37749,1.37749,1.01554,0.36353,1.37749
2023-04-25 23:00:00,1.31038,1.31038,1.00185,0.36085,1.31038
2023-04-26 00:00:00,1.34931,1.34931,1.027,0.46785,1.34931
2023-04-26 01:00:00,1.31781,1.31781,0.96546,0.46062,1.31781
2023-04-26 02:00:00,1.33123,1.33123,0.97203,0.45875,1.33123
2023-04-26 03:00:00,1.30439,1.30439,0.98121,0.4486,1.30439
2023-04-26 04:00:00,1.31883,1.31883,1.03196,0.45234,1.31883
2023-04-26 05:00:00,1.42165,1.42165,1.16541,0.47812,1.42165
2023-04-26 06:00:00,1.50113,1.50113,1.36769,0.51989,1.50113
2023-04-26 07:00:00,1.58921,1.58921,1.58921,0.58978,1.58921
2023-04-26 08:00:00,1.58733,1.58733,1.58733,0.59946,1.58733
2023-04-26 09:00:00,1.44731,1.44731,1.44731,0.58336,1.44731
2023-04-26 10:00:00,1.38534,1.38534,1.38534,0.58324,1.38534
2023-04-26 11:00:00,1.42631,1.42631,1.42631,0.52129,1.42631
2023-04-26 12:00:00,1.35646,1.35646,1.35646,0.55058,1.35646
2023-04-26 13:00:00,1.36054,1.36054,1.36054,0.49119,1.36054
2023-04-26 14:00:00,1.33896,1.33896,1.24576,0.47999,1.33896
2023-04-26 15:00:00,1.33853,1.33853,1.03678,0.43414,1.33853
2023-04-26 16:00:00,1.38781,1.38781,1.03444,0.45747,1.38781
2023-04-26 17:00:00,1.43653,1.43653,1.02774,0.44674,1.43653
2023-04-26 18:00:00,1.42763,1.42763,1.0343,0.44265,1.42763
2023-04-26 19:00:00,1.4915,1.4915,1.08811,0.76187,1.4915
2023-04-26 20:00:00,1.51339,1.51339,1.11393,0.72407,1.51339
2023-04-26 21:00:00,1.52155,1.52155,1.1129,0.71812,1.52155
2023-04-26 22:00:00,1.50274,1.50274,0.9815,0.68241,1.50274
2023-04-26 23:00:00,1.48815,1.48815,0.78813,0.52561,1.48815
2023-04-27 00:00:00,1.51794,1.51794,1.40515,0.61639,1.51794
2023-04-27 01:00:00,1.42949,1.42949,1.33269,0.60231,1.42949
2023-04-27 02:00:00,1.39019,1.39019,1.27636,0.58893,1.39019
2023-04-27 03:00:00,1.36878,1.36878,1.26301,0.58658,1.36878
2023-04-27 04:00:00,1.38255,1.38255,1.2595,0.5779,1.38255
2023-04-27 05:00:00,1.46558,1.46558,1.46558,0.56933,1.46558
2023-04-27 06:00:00,1.71404,1.71404,1.71404,0.58658,1.71404
2023-04-27 07:00:00,2.09379,2.09379,2.09379,0.64584,2.09379
2023-04-27 08:00:00,1.94124,1.94124,1.94124,0.62613,1.94124
2023-04-27 09:00:00,1.54536,1.54536,1.54536,0.6104,1.54536
2023-04-27 10:00:00,1.41291,1.41291,1.41291,0.59843,1.41291
2023-04-27 11:00:00,1.3742,1.3742,1.3742,0.58658,1.3742
2023-04-27 12:00:00,1.32814,1.32814,1.32814,0.5833,1.32814
2023-04-27 13:00:00,1.31875,1.31875,1.31875,0.5867,1.31875
2023-04-27 14:00:00,1.32476,1.32476,1.32476,0.58658,1.32476
2023-04-27 15:00:00,1.30394,1.30394,1.30394,0.58247,1.30394
2023-04-27 16:00:00,1.30189,1.30189,1.30189,0.5732,1.30189
2023-04-27 17:00:00,1.43478,1.43478,1.43478,0.56945,1.43478
2023-04-27 18:00:00,1.60271,1.60271,1.55915,0.58154,1.60271
2023-04-27 19:00:00,1.77901,1.77901,1.50224,0.59057,1.77901
2023-04-27 20:00:00,2.27375,2.27375,1.41424,0.60078,2.27375
2023-04-27 21:00:00,1.74455,1.74455,1.42025,0.59151,1.74455
2023-04-27 22:00:00,1.59348,1.59348,1.42803,0.60055,1.59348
2023-04-27 23:00:00,1.44621,1.44621,1.4223,0.58611,1.44621
2023-04-28 00:00:00,1.44401,1.44401,1.1745,0.54112,1.44401
2023-04-28 01:00:00,1.32671,1.32671,1.11395,0.5301,1.32671
2023-04-28 02:00:00,1.2921,1.2921,1.10221,0.52564,1.2921
2023-04-28 03:00:00,1.31968,1.31968,1.17275,0.53033,1.31968
2023-04-28 04:00:00,1.32905,1.32905,1.2811,0.54065,1.32905
2023-04-28 05:00:00,1.39533,1.39533,1.39533,0.55156,1.39533
2023-04-28 06:00:00,1.58316,1.58316,1.58316,0.50664,1.58316
2023-04-28 07:00:00,1.75926,1.75926,1.75926,0.55027,1.75926
2023-04-28 08:00:00,1.80913,1.80913,1.85941,0.55403,1.80913
2023-04-28 09:00:00,1.71835,1.71835,1.71835,0.55379,1.71835
2023-04-28 10:00:00,1.60809,1.60809,1.60809,0.53854,1.60809
2023-04-28 11:00:00,1.55678,1.55678,1.55678,0.51449,1.55678
2023-04-28 12:00:00,1.49636,1.49636,1.49636,0.50664,1.49636
2023-04-28 13:00:00,1.36498,1.36498,1.36498,0.50065,1.36498
2023-04-28 14:00:00,1.32245,1.32245,1.32245,0.49971,1.32245
2023-04-28 15:00:00,1.305,1.305,1.305,0.49162,1.305
2023-04-28 16:00:00,1.32861,1.32861,1.32861,0.49315,1.32861
2023-04-28 17:00:00,1.45413,1.45413,1.45413,0.50276,1.45413
2023-04-28 18:00:00,1.59563,1.59563,1.51615,0.51168,1.59563
2023-04-28 19:00:00,1.70384,1.70384,1.44914,0.56318,1.70384
2023-04-28 20:00:00,1.78185,1.78185,1.41981,0.56857,1.78185
2023-04-28 21:00:00,1.7666,1.7666,1.54768,0.57432,1.7666
2023-04-28 22:00:00,1.65516,1.65516,1.39225,0.57749,1.65516
2023-04-28 23:00:00,1.50179,1.50179,1.2946,0.57362,1.50179
2023-04-29 00:00:00,1.53949,1.53949,1.32018,0.7327,1.53949
2023-04-29 01:00:00,1.55054,1.55054,1.30278,0.69827,1.55054
2023-04-29 02:00:00,1.51531,1.51531,1.27595,0.66219,1.51531
2023-04-29 03:00:00,1.49969,1.49969,1.2733,0.64946,1.49969
2023-04-29 04:00:00,1.44589,1.44589,1.2618,0.64851,1.44589
2023-04-29 05:00:00,1.46756,1.46756,1.24544,0.67198,1.46756
2023-04-29 06:00:00,1.47449,1.47449,1.25561,0.72115,1.47449
2023-04-29 07:00:00,1.56248,1.56248,1.30056,0.73188,1.56248
2023-04-29 08:00:00,1.61569,1.61569,1.3159,0.73152,1.61569
2023-04-29 09:00:00,1.52829,1.52829,1.32194,0.74886,1.52829
2023-04-29 10:00:00,1.47788,1.47788,1.25826,0.838,1.47788
2023-04-29 11:00:00,1.36778,1.36778,1.12768,0.74001,1.36778
2023-04-29 12:00:00,1.24736,1.24736,0.94875,0.72445,1.2876
2023-04-29 13:00:00,1.1464,1.1464,0.70394,0.56315,1.2876
2023-04-29 14:00:00,1.00681,1.00681,0.62538,0.5003,1.2876
2023-04-29 15:00:00,1.0503,1.0503,0.59738,0.4779,1.2876
2023-04-29 16:00:00,1.15155,1.15155,0.62596,0.50077,1.2876
2023-04-29 17:00:00,1.29025,1.29025,0.63024,0.50419,1.29025
2023-04-29 18:00:00,1.35068,1.35068,0.6998,0.55984,1.35068
2023-04-29 19:00:00,1.47065,1.47065,0.66826,0.53461,1.47065
2023-04-29 20:00:00,1.50338,1.50338,0.64749,0.51799,1.50338
2023-04-29 21:00:00,1.54878,1.54878,0.6096,0.48768,1.54878
2023-04-29 22:00:00,1.54759,1.54759,0.44144,0.34006,1.54759
2023-04-29 23:00:00,1.52696,1.52696,0.37555,0.30044,1.52696
2023-04-30 00:00:00,1.463,1.463,0.4163,0.33304,1.463
2023-04-30 01:00:00,1.30341,1.30341,0.41084,0.32867,1.30341
2023-04-30 02:00:00,1.28573,1.28573,0.39345,0.31476,1.28573
2023-04-30 03:00:00,1.26156,1.26156,0.3883,0.31064,1.26156
2023-04-30 04:00:00,1.24609,1.24609,0.39065,0.31252,1.24609
2023-04-30 05:00:00,1.26303,1.26303,0.38446,0.30757,1.26303
2023-04-30 06:00:00,1.26495,1.26495,0.39566,0.31653,1.26495
2023-04-30 07:00:00,1.20836,1.20836,0.41231,0.32985,1.20836
2023-04-30 08:00:00,1.14175,1.14175,0.4608,0.36864,1.14175
2023-04-30 09:00:00,0.76113,0.76113,0.44665,0.35732,1.26421
2023-04-30 10:00:00,0.42175,0.42175,0.39493,0.31594,1.28735
2023-04-30 11:00:00,1.06409,1.06409,0.27601,0.22081,1.28735
2023-04-30 12:00:00,1.11036,1.11036,0.27881,0.22305,1.2872
2023-04-30 13:00:00,1.10639,1.10639,0.26201,0.20961,1.2872
2023-04-30 14:00:00,1.10521,1.10521,0.26156,0.20925,1.2872
2023-04-30 15:00:00,1.10448,1.10448,0.26156,0.20925,1.2872
2023-04-30 16:00:00,1.09298,1.09298,0.2598,0.20784,1.27763
2023-04-30 17:00:00,1.17418,1.17418,0.47288,0.3783,1.17418
